treeID	avgBetweenness	avgClusteringCoeff	avgInDegree	avgOutDegree	diameter	edgeCount	meanDistance	medianDegree	triad1	triad10	triad11	triad12	triad13	triad14	triad15	triad16	triad2	triad3	triad4	triad5	triad6	triad7	triad8	triad9	vertexCount	label
2269	16.82638888888889	0.48134920634920636	2.75	2.75	0.6666666666666666	58.0	0.4862105596364917	5.0	38.0	4.0	1.0	3.0	1.0	2.0	1.0	0.0	79.0	7.0	9.0	17.0	34.0	8.0	5.0	11.0	12.0	35.0
2270	7.722222222222222	0.6481481481481481	2.111111111111111	2.111111111111111	1.0	34.0	0.6461944001417687	4.0	19.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	23.0	10.0	1.0	1.0	11.0	7.0	3.0	4.0	9.0	35.0
2271	12.196969696969695	0.5913419913419914	3.1818181818181817	3.1818181818181817	0.6923076923076923	58.0	0.5497017688194159	7.0	20.0	2.0	3.0	3.0	6.0	7.0	1.0	1.0	49.0	16.0	5.0	6.0	19.0	14.0	6.0	7.0	11.0	35.0
2272	8.85	0.624047619047619	3.1	3.1	0.7272727272727273	46.0	0.5874383511225617	6.0	11.0	5.0	2.0	4.0	2.0	4.0	4.0	0.0	35.0	7.0	4.0	5.0	13.0	10.0	9.0	5.0	10.0	35.0
2273	10.966666666666665	0.5133333333333333	2.6	2.6	0.7272727272727273	43.0	0.5442517286634934	4.5	16.0	1.0	2.0	1.0	0.0	5.0	2.0	1.0	44.0	9.0	2.0	5.0	15.0	7.0	7.0	3.0	10.0	35.0
2274	7.0	0.4148148148148148	2.4444444444444446	2.4444444444444446	1.0	34.0	0.6411782661782662	6.0	8.0	0.0	2.0	1.0	1.0	4.0	1.0	1.0	33.0	10.0	2.0	3.0	6.0	7.0	3.0	2.0	9.0	35.0
2275	17.185185185185183	0.5074074074074074	2.111111111111111	2.111111111111111	0.5833333333333334	34.0	0.4578563934847867	4.0	11.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	33.0	8.0	1.0	3.0	14.0	3.0	4.0	2.0	9.0	35.0
2276	5.920370370370368	0.5687830687830687	3.111111111111111	3.111111111111111	0.7777777777777777	43.0	0.6228481395148062	7.0	4.0	2.0	1.0	2.0	2.0	4.0	3.0	1.0	19.0	6.0	2.0	3.0	13.0	10.0	7.0	5.0	9.0	35.0
2277	9.9375	0.7625	2.375	2.375	0.75	34.0	0.5481955544455545	4.5	3.0	2.0	0.0	2.0	0.0	2.0	3.0	0.0	17.0	5.0	3.0	4.0	9.0	3.0	0.0	3.0	8.0	35.0
2278	6.888888888888889	0.537037037037037	2.7777777777777777	2.7777777777777777	0.75	34.0	0.6235042735042735	6.0	6.0	1.0	1.0	3.0	0.0	6.0	2.0	1.0	25.0	7.0	4.0	5.0	10.0	7.0	3.0	3.0	9.0	35.0
2279	8.037878787878787	0.5562770562770564	3.1818181818181817	3.1818181818181817	0.7777777777777777	58.0	0.6249196510560145	6.0	25.0	1.0	6.0	3.0	0.0	8.0	4.0	2.0	45.0	17.0	4.0	7.0	18.0	16.0	2.0	7.0	11.0	35.0
2280	9.55	0.6561904761904762	2.5	2.5	0.7142857142857143	43.0	0.5680338667180772	5.0	11.0	2.0	1.0	4.0	0.0	1.0	0.0	0.0	48.0	3.0	7.0	8.0	19.0	5.0	1.0	10.0	10.0	35.0
2281	9.555555555555555	0.5407407407407407	2.2222222222222223	2.2222222222222223	0.75	34.0	0.565484977984978	6.0	14.0	1.0	0.0	1.0	1.0	2.0	3.0	0.0	28.0	9.0	3.0	3.0	9.0	7.0	2.0	1.0	9.0	35.0
2282	9.055555555555554	0.6370370370370372	2.888888888888889	2.888888888888889	0.7	43.0	0.5752571502571503	7.0	8.0	1.0	2.0	2.0	1.0	2.0	4.0	0.0	16.0	10.0	2.0	4.0	13.0	10.0	5.0	4.0	9.0	35.0
2283	9.75925925925926	0.4592592592592593	2.5555555555555554	2.5555555555555554	0.7	34.0	0.5519875186541854	5.0	9.0	1.0	0.0	3.0	0.0	3.0	2.0	1.0	24.0	7.0	5.0	4.0	13.0	8.0	0.0	4.0	9.0	35.0
2284	6.974999999999999	0.6028571428571429	2.3	2.3	0.8	34.0	0.6197289877114439	4.5	23.0	0.0	1.0	5.0	2.0	1.0	0.0	0.0	41.0	7.0	2.0	6.0	19.0	4.0	3.0	6.0	10.0	35.0
2285	5.0	0.7142857142857143	2.2857142857142856	2.2857142857142856	0.8333333333333334	25.0	0.680952380952381	5.0	2.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	9.0	3.0	0.0	2.0	6.0	1.0	1.0	3.0	7.0	35.0
2286	10.537037037037036	0.7037037037037037	2.2222222222222223	2.2222222222222223	0.6666666666666666	34.0	0.5428468217941902	5.0	9.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	32.0	4.0	2.0	10.0	9.0	4.0	2.0	5.0	9.0	35.0
2287	10.825757575757576	0.6099567099567099	2.8181818181818183	2.8181818181818183	0.7777777777777777	58.0	0.5688648448006737	6.0	21.0	4.0	0.0	3.0	1.0	5.0	2.0	1.0	64.0	8.0	5.0	8.0	20.0	10.0	2.0	11.0	11.0	35.0
2288	10.629999999999999	0.5033333333333333	2.5	2.5	0.7	43.0	0.5352829196946844	5.5	15.0	1.0	1.0	3.0	2.0	4.0	0.0	0.0	44.0	5.0	2.0	7.0	23.0	5.0	3.0	5.0	10.0	35.0
2289	11.590909090909092	0.7051948051948052	3.1818181818181817	3.1818181818181817	0.75	58.0	0.5586261777438247	7.0	24.0	2.0	3.0	2.0	1.0	7.0	5.0	2.0	43.0	14.0	5.0	10.0	22.0	11.0	6.0	8.0	11.0	35.0
2290	11.354861111111111	0.5267857142857143	2.9166666666666665	2.9166666666666665	0.6428571428571428	58.0	0.5483235171808208	7.0	39.0	3.0	2.0	3.0	0.0	5.0	3.0	1.0	78.0	13.0	8.0	9.0	26.0	9.0	7.0	14.0	12.0	35.0
2291	9.166666666666666	0.5833333333333333	3.0	3.0	0.6666666666666666	43.0	0.5604837319543201	6.5	11.0	1.0	5.0	4.0	2.0	4.0	2.0	0.0	36.0	14.0	3.0	3.0	14.0	12.0	6.0	3.0	10.0	35.0
2292	7.966666666666667	0.6719047619047618	3.1	3.1	0.7272727272727273	46.0	0.614817644229409	7.5	16.0	1.0	4.0	2.0	0.0	4.0	9.0	1.0	34.0	13.0	2.0	1.0	11.0	9.0	7.0	6.0	10.0	35.0
2293	10.355	0.6633333333333333	2.6	2.6	0.6666666666666666	46.0	0.5267878028404345	6.0	11.0	4.0	0.0	1.0	1.0	3.0	0.0	0.0	43.0	3.0	5.0	7.0	23.0	6.0	2.0	11.0	10.0	35.0
2294	3.7777777777777772	0.8222222222222223	2.3333333333333335	2.3333333333333335	0.8	25.0	0.6882936507936508	5.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	2.0	1.0	1.0	3.0	3.0	0.0	2.0	6.0	35.0
2295	6.760416666666668	0.5750000000000001	2.75	2.75	1.0	34.0	0.6416666666666666	5.0	2.0	1.0	5.0	0.0	1.0	3.0	6.0	0.0	19.0	5.0	1.0	2.0	5.0	3.0	2.0	1.0	8.0	35.0
2296	5.5625	0.5041666666666667	2.125	2.125	0.8	25.0	0.6440438034188035	4.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	24.0	3.0	2.0	5.0	8.0	3.0	0.0	3.0	8.0	35.0
2297	12.015151515151517	0.6214285714285714	2.6363636363636362	2.6363636363636362	0.7	43.0	0.5425238086334343	6.0	26.0	3.0	0.0	4.0	1.0	5.0	2.0	0.0	63.0	14.0	3.0	6.0	21.0	5.0	3.0	9.0	11.0	35.0
2298	9.366666666666667	0.5766666666666667	2.9	2.9	0.6666666666666666	43.0	0.574832212087114	5.5	11.0	2.0	0.0	3.0	5.0	2.0	1.0	0.0	31.0	3.0	6.0	8.0	28.0	7.0	2.0	11.0	10.0	35.0
2299	6.0625	0.4541666666666666	1.875	1.875	1.0	25.0	0.7230769230769231	3.5	8.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	22.0	0.0	1.0	4.0	8.0	2.0	6.0	2.0	8.0	35.0
2300	6.476190476190475	0.5619047619047619	2.0	2.0	0.8	25.0	0.6067503924646783	4.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0	3.0	2.0	0.0	8.0	3.0	0.0	4.0	7.0	35.0
2301	5.9375	0.3625	2.0	2.0	1.0	34.0	0.679595588235294	4.0	7.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	19.0	6.0	2.0	2.0	9.0	5.0	0.0	1.0	8.0	35.0
2302	9.828787878787878	0.5515151515151516	3.1818181818181817	3.1818181818181817	0.8	58.0	0.5879231920886859	7.0	17.0	3.0	3.0	2.0	2.0	6.0	6.0	0.0	55.0	16.0	6.0	5.0	17.0	11.0	8.0	8.0	11.0	35.0
2303	13.510606060606062	0.5822510822510822	2.909090909090909	2.909090909090909	0.6923076923076923	58.0	0.5381757947934418	6.0	16.0	9.0	0.0	2.0	3.0	4.0	0.0	0.0	55.0	3.0	12.0	15.0	28.0	3.0	3.0	12.0	11.0	35.0
2304	7.0	0.6211640211640211	2.4444444444444446	2.4444444444444446	0.8333333333333334	34.0	0.6162561285368303	5.0	8.0	1.0	0.0	3.0	0.0	1.0	3.0	0.0	29.0	6.0	1.0	3.0	16.0	5.0	0.0	8.0	9.0	35.0
2305	17.166666666666668	0.5162698412698412	2.9166666666666665	2.9166666666666665	0.6666666666666666	58.0	0.49275013767767395	6.5	33.0	4.0	0.0	2.0	2.0	3.0	2.0	0.0	77.0	11.0	11.0	14.0	32.0	9.0	9.0	11.0	12.0	35.0
2306	6.259259259259259	0.548148148148148	2.111111111111111	2.111111111111111	1.0	34.0	0.7157407407407408	4.0	15.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	25.0	8.0	4.0	3.0	14.0	4.0	4.0	3.0	9.0	35.0
2307	4.5	0.8388888888888889	2.1666666666666665	2.1666666666666665	0.8	25.0	0.6763888888888889	4.5	1.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	4.0	2.0	0.0	2.0	6.0	35.0
2308	6.203703703703703	0.4888888888888888	2.0	2.0	0.8	34.0	0.6339285714285714	4.0	14.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	32.0	4.0	2.0	4.0	15.0	4.0	1.0	4.0	9.0	35.0
2309	8.45674603174603	0.5812169312169312	4.0	4.0	0.8333333333333334	78.0	0.6045408660540239	8.5	14.0	6.0	1.0	6.0	5.0	10.0	8.0	0.0	51.0	13.0	13.0	13.0	35.0	13.0	15.0	17.0	12.0	35.0
2310	7.861111111111111	0.36666666666666664	2.0	2.0	0.8333333333333334	34.0	0.5813478800611154	4.0	14.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	32.0	4.0	4.0	3.0	14.0	4.0	1.0	2.0	9.0	35.0
2311	6.5	0.5476190476190477	1.8571428571428572	1.8571428571428572	0.8	25.0	0.60717377860235	3.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	12.0	1.0	1.0	3.0	8.0	1.0	0.0	2.0	7.0	35.0
2312	5.074074074074073	0.3703703703703704	2.2222222222222223	2.2222222222222223	1.0	34.0	0.7286343830461478	4.0	12.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	30.0	15.0	2.0	2.0	8.0	9.0	0.0	1.0	9.0	35.0
2313	16.4	0.5366666666666667	2.3	2.3	0.6153846153846154	43.0	0.47529638576078204	4.5	26.0	2.0	2.0	0.0	1.0	1.0	2.0	0.0	39.0	13.0	3.0	4.0	8.0	13.0	4.0	2.0	10.0	35.0
2314	10.733134920634923	0.6725529100529101	3.5	3.5	0.7692307692307692	58.0	0.5863889105913604	7.0	31.0	4.0	2.0	6.0	2.0	10.0	8.0	1.0	67.0	13.0	5.0	13.0	21.0	14.0	12.0	11.0	12.0	35.0
2315	4.714285714285714	0.6523809523809524	2.142857142857143	2.142857142857143	0.8	34.0	0.6632129774986917	4.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	11.0	2.0	0.0	1.0	7.0	3.0	0.0	5.0	7.0	35.0
2316	9.419696969696968	0.6582251082251083	3.090909090909091	3.090909090909091	0.6923076923076923	58.0	0.5817552790346908	7.0	21.0	8.0	0.0	3.0	4.0	4.0	4.0	0.0	51.0	8.0	8.0	9.0	18.0	10.0	8.0	9.0	11.0	35.0
2317	8.666666666666666	0.5248677248677249	2.7777777777777777	2.7777777777777777	0.7777777777777777	34.0	0.5791410840430448	6.0	10.0	2.0	0.0	3.0	0.0	2.0	5.0	0.0	16.0	6.0	4.0	6.0	14.0	8.0	6.0	2.0	9.0	35.0
2318	10.234848484848486	0.625974025974026	3.5454545454545454	3.5454545454545454	0.75	58.0	0.594797965192702	7.0	16.0	4.0	5.0	1.0	3.0	4.0	9.0	2.0	46.0	15.0	6.0	4.0	16.0	15.0	9.0	10.0	11.0	35.0
2319	9.071428571428571	0.6047619047619047	2.0	2.0	0.8333333333333334	25.0	0.5599206349206349	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	5.0	8.0	0.0	0.0	7.0	7.0	35.0
2320	12.553333333333331	0.7316666666666667	2.7	2.7	0.8888888888888888	43.0	0.5572915075120957	5.0	14.0	4.0	2.0	2.0	4.0	4.0	0.0	0.0	40.0	1.0	9.0	6.0	18.0	4.0	5.0	7.0	10.0	35.0
2321	9.291666666666668	0.4938095238095239	2.7	2.7	0.6666666666666666	46.0	0.566155511155511	5.5	12.0	4.0	0.0	4.0	0.0	3.0	2.0	0.0	40.0	5.0	5.0	10.0	19.0	5.0	3.0	8.0	10.0	35.0
2322	7.685185185185184	0.462962962962963	2.0	2.0	0.8	34.0	0.6165750915750916	4.0	14.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	36.0	7.0	1.0	2.0	10.0	5.0	1.0	2.0	9.0	35.0
2323	14.196969696969695	0.45108225108225103	2.6363636363636362	2.6363636363636362	0.6	46.0	0.4990803196668724	6.0	28.0	2.0	1.0	3.0	2.0	2.0	2.0	0.0	54.0	10.0	7.0	8.0	29.0	9.0	4.0	4.0	11.0	35.0
2324	12.925925925925926	0.41481481481481475	2.111111111111111	2.111111111111111	0.6363636363636364	34.0	0.496365790689836	5.0	14.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	27.0	8.0	4.0	5.0	11.0	5.0	3.0	1.0	9.0	35.0
2325	8.944444444444445	0.5111111111111111	1.8888888888888888	1.8888888888888888	0.7142857142857143	34.0	0.5528115484255836	4.0	17.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	30.0	5.0	4.0	4.0	12.0	4.0	2.0	2.0	9.0	35.0
2326	11.476190476190476	0.4792207792207792	3.0	3.0	0.6153846153846154	58.0	0.5402708402708403	6.0	17.0	2.0	2.0	5.0	0.0	0.0	5.0	0.0	52.0	14.0	6.0	7.0	33.0	8.0	4.0	10.0	11.0	35.0
2327	13.11904761904762	0.5932178932178933	2.8181818181818183	2.8181818181818183	0.6923076923076923	46.0	0.5380546592444989	6.0	35.0	3.0	0.0	2.0	1.0	5.0	3.0	1.0	39.0	7.0	6.0	11.0	26.0	12.0	9.0	5.0	11.0	35.0
2328	15.055555555555555	0.5295634920634921	2.9166666666666665	2.9166666666666665	0.6666666666666666	58.0	0.5200771604938271	6.5	43.0	2.0	2.0	3.0	2.0	3.0	6.0	0.0	68.0	17.0	7.0	13.0	30.0	9.0	10.0	5.0	12.0	35.0
2329	10.916666666666666	0.5366666666666666	2.8	2.8	0.7272727272727273	43.0	0.5516220226365154	5.5	15.0	0.0	1.0	3.0	3.0	3.0	1.0	0.0	31.0	6.0	4.0	11.0	20.0	7.0	6.0	9.0	10.0	35.0
2330	5.71875	0.6166666666666667	2.5	2.5	0.8333333333333334	34.0	0.6391143578643579	5.0	3.0	2.0	0.0	3.0	1.0	4.0	2.0	0.0	15.0	3.0	2.0	6.0	10.0	3.0	0.0	2.0	8.0	35.0
2331	12.888333333333332	0.6933333333333334	2.7	2.7	0.6153846153846154	46.0	0.5095755225166989	5.5	9.0	2.0	0.0	4.0	1.0	2.0	2.0	0.0	46.0	10.0	1.0	5.0	20.0	4.0	7.0	7.0	10.0	35.0
2332	11.375	0.7625	2.25	2.25	0.75	34.0	0.543349358974359	4.5	5.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	17.0	5.0	1.0	4.0	8.0	2.0	4.0	3.0	8.0	35.0
2333	7.291666666666666	0.6083333333333334	2.125	2.125	0.7142857142857143	25.0	0.586286976911977	4.0	6.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	17.0	2.0	2.0	5.0	10.0	3.0	1.0	2.0	8.0	35.0
2334	10.138888888888888	0.5703703703703703	2.4444444444444446	2.4444444444444446	0.6363636363636364	46.0	0.5443861693861693	5.0	5.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	26.0	2.0	5.0	8.0	18.0	3.0	0.0	10.0	9.0	35.0
2335	12.075	0.5704761904761905	2.8	2.8	0.875	43.0	0.5632994417862839	5.0	13.0	1.0	1.0	4.0	4.0	2.0	4.0	1.0	41.0	10.0	5.0	4.0	18.0	4.0	3.0	5.0	10.0	35.0
2336	12.11111111111111	0.6645502645502646	2.2222222222222223	2.2222222222222223	0.5833333333333334	34.0	0.5157253784704765	5.0	10.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	25.0	3.0	2.0	9.0	20.0	1.0	1.0	8.0	9.0	35.0
2337	9.299999999999999	0.6866666666666668	3.0	3.0	0.6666666666666666	46.0	0.5775372821193254	6.5	11.0	4.0	0.0	6.0	0.0	7.0	2.0	1.0	34.0	6.0	2.0	10.0	21.0	3.0	3.0	10.0	10.0	35.0
2338	8.3375	0.48750000000000004	2.625	2.625	0.6666666666666666	34.0	0.5792124542124542	6.0	3.0	1.0	0.0	2.0	4.0	4.0	0.0	1.0	12.0	5.0	4.0	4.0	9.0	6.0	0.0	1.0	8.0	35.0
2339	6.2592592592592595	0.5878306878306878	3.111111111111111	3.111111111111111	0.7777777777777777	43.0	0.6341923508590175	6.0	4.0	4.0	2.0	0.0	4.0	5.0	2.0	0.0	18.0	3.0	4.0	6.0	10.0	10.0	5.0	7.0	9.0	35.0
2340	8.9375	0.5458333333333334	2.375	2.375	0.6666666666666666	34.0	0.5723484848484849	4.5	2.0	3.0	0.0	1.0	0.0	3.0	1.0	0.0	17.0	1.0	3.0	8.0	8.0	3.0	2.0	4.0	8.0	35.0
2341	7.857142857142857	0.49523809523809526	1.8571428571428572	1.8571428571428572	0.7142857142857143	25.0	0.5524376417233561	4.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	1.0	3.0	4.0	9.0	2.0	0.0	2.0	7.0	35.0
2342	15.382051282051282	0.5453601953601953	3.5384615384615383	3.5384615384615383	0.7333333333333334	78.0	0.5421028774663698	7.0	44.0	4.0	4.0	4.0	6.0	8.0	5.0	2.0	93.0	21.0	11.0	13.0	27.0	24.0	12.0	8.0	13.0	35.0
2343	12.659090909090908	0.5253246753246753	2.5454545454545454	2.5454545454545454	0.6153846153846154	43.0	0.5257634662925966	5.0	34.0	3.0	2.0	3.0	2.0	4.0	2.0	0.0	53.0	9.0	6.0	13.0	22.0	8.0	2.0	2.0	11.0	35.0
2344	6.537037037037037	0.5407407407407407	2.6666666666666665	2.6666666666666665	0.75	34.0	0.6193602693602693	6.0	3.0	3.0	0.0	1.0	0.0	4.0	3.0	0.0	30.0	4.0	2.0	6.0	14.0	4.0	2.0	8.0	9.0	35.0
2345	13.38888888888889	0.4629629629629629	2.111111111111111	2.111111111111111	0.5833333333333334	34.0	0.48772007003431145	4.0	12.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	29.0	4.0	3.0	5.0	17.0	5.0	1.0	3.0	9.0	35.0
2346	9.549999999999999	0.43	2.4	2.4	0.7	46.0	0.5489695598519129	5.0	18.0	2.0	3.0	1.0	0.0	2.0	1.0	0.0	44.0	11.0	3.0	5.0	15.0	5.0	5.0	5.0	10.0	35.0
2347	11.944444444444445	0.47407407407407415	2.111111111111111	2.111111111111111	0.5833333333333334	34.0	0.49131054131054125	4.0	10.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	31.0	1.0	3.0	7.0	18.0	3.0	1.0	5.0	9.0	35.0
2348	9.068181818181815	0.6703463203463204	3.4545454545454546	3.4545454545454546	0.6923076923076923	58.0	0.5836303402479873	7.0	11.0	4.0	2.0	3.0	1.0	10.0	2.0	1.0	47.0	15.0	9.0	6.0	19.0	17.0	6.0	12.0	11.0	35.0
2349	9.045	0.47095238095238096	2.9	2.9	0.6363636363636364	43.0	0.5597552447552447	6.0	12.0	4.0	3.0	2.0	1.0	0.0	6.0	0.0	37.0	20.0	2.0	4.0	10.0	10.0	5.0	4.0	10.0	35.0
2350	10.999999999999996	0.4333333333333333	2.4	2.4	0.75	43.0	0.5317614403140718	5.0	16.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	47.0	6.0	3.0	7.0	17.0	8.0	3.0	6.0	10.0	35.0
2351	6.0625	0.4166666666666667	2.0	2.0	1.0	34.0	0.6970063025210083	4.0	7.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	21.0	5.0	2.0	1.0	8.0	6.0	0.0	2.0	8.0	35.0
2352	13.992424242424242	0.5157287157287157	2.909090909090909	2.909090909090909	0.6428571428571428	46.0	0.5139885292960159	6.0	25.0	3.0	0.0	3.0	3.0	3.0	0.0	1.0	45.0	13.0	5.0	9.0	27.0	13.0	7.0	8.0	11.0	35.0
2353	8.233333333333333	0.45	2.5	2.5	0.7	43.0	0.5821955821955823	5.5	17.0	2.0	1.0	3.0	2.0	3.0	1.0	0.0	39.0	7.0	6.0	7.0	22.0	3.0	2.0	5.0	10.0	35.0
2354	12.915151515151514	0.6491341991341991	3.1818181818181817	3.1818181818181817	0.6923076923076923	58.0	0.552966178441129	6.0	21.0	3.0	2.0	5.0	4.0	3.0	3.0	1.0	43.0	18.0	6.0	10.0	20.0	13.0	7.0	6.0	11.0	35.0
2355	10.206666666666667	0.4928571428571429	2.4	2.4	0.75	43.0	0.5409469515991255	4.5	16.0	3.0	1.0	3.0	0.0	2.0	2.0	0.0	46.0	8.0	6.0	8.0	16.0	4.0	1.0	4.0	10.0	35.0
2356	9.428571428571429	0.2619047619047619	1.7142857142857142	1.7142857142857142	0.625	25.0	0.5112684934113506	4.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	2.0	1.0	2.0	4.0	4.0	3.0	0.0	7.0	35.0
2357	8.5	0.5481481481481482	2.111111111111111	2.111111111111111	0.7142857142857143	34.0	0.5422805589472256	4.0	10.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	31.0	6.0	2.0	6.0	17.0	3.0	1.0	3.0	9.0	35.0
2358	7.74074074074074	0.5555555555555556	2.2222222222222223	2.2222222222222223	0.8	34.0	0.6209235209235209	4.0	9.0	1.0	0.0	4.0	0.0	2.0	0.0	1.0	34.0	8.0	2.0	5.0	11.0	4.0	0.0	3.0	9.0	35.0
2359	11.541666666666666	0.42000000000000004	2.3	2.3	0.6363636363636364	43.0	0.5101352143728304	4.5	17.0	2.0	0.0	1.0	1.0	2.0	2.0	0.0	49.0	8.0	4.0	6.0	17.0	5.0	3.0	3.0	10.0	35.0
2360	5.476190476190476	0.5380952380952382	2.4285714285714284	2.4285714285714284	0.8333333333333334	34.0	0.6462327355184498	5.0	0.0	0.0	1.0	1.0	2.0	3.0	2.0	0.0	9.0	4.0	1.0	1.0	7.0	3.0	1.0	0.0	7.0	35.0
2361	11.12962962962963	0.5629629629629629	2.5555555555555554	2.5555555555555554	0.7	34.0	0.5214233841684823	6.0	8.0	1.0	0.0	1.0	1.0	4.0	3.0	0.0	27.0	6.0	2.0	5.0	12.0	6.0	4.0	4.0	9.0	35.0
2362	12.17121212121212	0.6510822510822512	3.0	3.0	0.75	58.0	0.5453807556080283	6.0	32.0	0.0	5.0	3.0	3.0	9.0	2.0	0.0	40.0	12.0	5.0	7.0	22.0	13.0	9.0	3.0	11.0	35.0
2363	12.118248418248415	0.6084249084249085	3.769230769230769	3.769230769230769	0.7142857142857143	78.0	0.5769404863394633	8.0	37.0	9.0	1.0	9.0	7.0	13.0	7.0	0.0	87.0	21.0	5.0	19.0	33.0	14.0	8.0	16.0	13.0	35.0
2364	9.5625	0.27499999999999997	1.875	1.875	0.7142857142857143	25.0	0.5245761183261183	3.5	9.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	18.0	1.0	3.0	4.0	10.0	7.0	1.0	1.0	8.0	35.0
2365	9.988888888888887	0.3333333333333333	2.2222222222222223	2.2222222222222223	0.6666666666666666	34.0	0.5267436267436268	5.0	11.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	29.0	6.0	3.0	6.0	12.0	6.0	3.0	2.0	9.0	35.0
2366	11.466666666666667	0.46969696969696967	2.8181818181818183	2.8181818181818183	0.7272727272727273	58.0	0.5416371507280598	6.0	22.0	3.0	2.0	4.0	0.0	4.0	1.0	1.0	61.0	12.0	6.0	8.0	17.0	11.0	5.0	8.0	11.0	35.0
2367	9.833333333333332	0.4818181818181817	2.727272727272727	2.727272727272727	0.7777777777777777	46.0	0.5616347036801582	6.0	29.0	0.0	2.0	2.0	0.0	5.0	5.0	2.0	58.0	23.0	3.0	6.0	15.0	9.0	4.0	2.0	11.0	35.0
2368	7.814814814814814	0.6148148148148148	2.6666666666666665	2.6666666666666665	0.75	46.0	0.5818181818181819	6.0	4.0	2.0	0.0	3.0	2.0	3.0	0.0	0.0	29.0	4.0	1.0	4.0	13.0	6.0	3.0	10.0	9.0	35.0
2369	22.749999999999996	0.6114285714285714	2.0	2.0	0.6153846153846154	34.0	0.4300776885727754	3.5	28.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	39.0	4.0	9.0	11.0	16.0	2.0	0.0	5.0	10.0	35.0
2370	10.044999999999998	0.549047619047619	2.9	2.9	0.6666666666666666	46.0	0.5589917100443417	6.5	12.0	3.0	0.0	3.0	2.0	3.0	2.0	0.0	31.0	6.0	5.0	8.0	23.0	8.0	6.0	8.0	10.0	35.0
2371	21.502380952380957	0.5714285714285714	3.25	3.25	0.7142857142857143	58.0	0.481202162942359	7.0	34.0	3.0	2.0	5.0	0.0	7.0	3.0	2.0	64.0	18.0	12.0	10.0	26.0	15.0	9.0	10.0	12.0	35.0
2372	9.416666666666666	0.38888888888888895	2.2222222222222223	2.2222222222222223	0.6	34.0	0.5350090269207917	4.0	9.0	2.0	1.0	2.0	2.0	2.0	0.0	0.0	32.0	7.0	3.0	6.0	12.0	5.0	1.0	0.0	9.0	35.0
2373	7.573593073593073	0.5904761904761906	3.4545454545454546	3.4545454545454546	0.8	58.0	0.6192057496870331	7.0	12.0	3.0	2.0	4.0	1.0	11.0	6.0	0.0	50.0	12.0	5.0	8.0	22.0	11.0	8.0	10.0	11.0	35.0
2374	4.166666666666667	0.611111111111111	2.0	2.0	1.0	25.0	0.7452020202020203	4.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0	3.0	0.0	0.0	4.0	2.0	0.0	1.0	6.0	35.0
2375	10.086666666666668	0.6166666666666667	3.1	3.1	0.7777777777777777	46.0	0.5872299922299922	6.0	15.0	0.0	5.0	2.0	1.0	1.0	6.0	3.0	32.0	17.0	3.0	3.0	10.0	18.0	2.0	2.0	10.0	35.0
2376	7.722222222222222	0.5148148148148147	2.3333333333333335	2.3333333333333335	0.8333333333333334	34.0	0.6320953737620404	4.0	13.0	0.0	0.0	0.0	1.0	5.0	2.0	1.0	29.0	5.0	3.0	3.0	10.0	10.0	0.0	2.0	9.0	35.0
